geoid,lon,lat
54051,-80.663403,39.860595
54053,-82.026563,38.769721
54055,-81.111442,37.405516
54057,-78.943825,39.414659
54059,-82.134633,37.726453
54061,-80.046557,39.630321
54063,-80.550499,37.560384
54065,-78.257801,39.560439
54067,-80.799395,38.291703
54069,-80.618917,40.096949
54071,-79.350893,38.680748
54073,-81.160608,39.370956
54075,-80.007786,38.331783
54077,-79.668162,39.469326
54079,-81.908990,38.508617
54081,-81.248649,37.771365
54083,-79.875796,38.774730
54085,-81.062978,39.178259
54087,-81.348351,38.714017
54089,-80.858559,37.655856
54091,-80.046188,39.335979
54093,-79.564985,39.113593
54095,-80.884837,39.465276
54097,-80.233439,38.897844
54099,-82.426968,38.146003
54101,-80.421865,38.494706
54103,-80.639109,39.605278
54105,-81.378690,39.022446
54107,-81.515033,39.211165
54109,-81.549193,37.609611
55001,-89.770389,43.969538
55003,-90.677946,46.316086
55005,-91.848304,45.423685
55007,-91.200789,46.523762
55009,-88.003731,44.452941
55011,-91.754455,44.379832
55013,-92.367575,45.862673
55015,-88.218057,44.081604
55017,-91.279845,45.069409
55019,-90.612080,44.734742
55021,-89.333741,43.466635
55023,-90.931044,43.239471
55025,-89.418352,43.067424
55027,-88.707524,43.416295
55029,-87.313504,44.947300
55031,-91.916161,46.432875
55033,-91.896414,44.946563
55035,-91.285977,44.726779
55037,-88.398141,45.848480
55039,-88.488256,43.753584
55041,-88.770421,45.667330
55043,-90.706205,42.867480
55045,-89.602212,42.679979
55047,-89.044869,43.800399
55049,-90.135375,43.000480
55051,-90.242063,46.262266
55053,-90.805258,44.319169
55055,-88.775890,43.020827
55057,-90.113771,43.924594
55059,-88.042363,42.576923
55061,-87.615284,44.516078
55063,-91.115215,43.906576
55065,-90.131702,42.660489
55067,-89.071907,45.262340
55069,-89.734645,45.337441
55071,-87.809667,44.119930
55073,-89.759089,44.898296
55075,-88.033296,45.382939
55077,-89.398723,43.819557
55078,-88.710020,45.004381
55079,-87.966539,43.007169
55081,-90.617788,43.945751
55083,-88.269196,45.026140
55085,-89.521791,45.705549
55087,-88.464948,44.416092
55089,-87.950904,43.384030
55091,-92.001534,44.582923
55093,-92.422420,44.719629
55095,-92.441343,45.461418
55097,-89.501377,44.476040
55099,-90.361395,45.680385
55101,-88.061088,42.747486
55103,-90.429483,43.375636
55105,-89.071579,42.671224
55107,-91.133141,45.475137
55109,-92.452792,45.034071
55111,-89.948413,43.426832
55113,-91.144539,45.879980
55115,-88.765426,44.789145
55117,-87.945367,43.721176
55119,-90.501281,45.211563
55121,-91.358456,44.303965
55123,-90.834415,43.593872
55125,-89.514816,46.052897
55127,-88.541937,42.668489
55129,-91.791216,45.899226
55131,-88.230718,43.368482
55133,-88.304527,43.018224
55135,-88.964775,44.470471
55137,-89.242894,44.113129
55139,-88.644648,44.068890
55141,-90.041567,44.455345
56001,-105.723770,41.654524
56003,-107.995200,44.526795
56005,-105.548203,44.248273
56007,-106.930662,41.694360
56009,-105.507155,42.972342
56011,-104.569947,44.588488
56013,-108.630459,43.040543
56015,-104.353316,42.087898
56017,-108.442156,43.718953
56019,-106.584673,44.038799
56021,-104.689518,41.307009
56023,-110.656035,42.264138
56025,-106.798500,42.962065
56027,-104.475394,43.056424
56029,-109.588501,44.520573
56031,-104.965882,42.133137
56033,-106.879399,44.790032
56035,-109.914710,42.766899
56037,-108.879558,41.659532
56039,-110.589747,43.934770
56041,-110.547628,41.287642
56043,-107.682821,43.904971
56045,-104.567644,43.840399
